GEOID	BORO	TUID	DIST_ROADBED	DIST_BLDG_HGHT	TYPE
360810331001000	Queens	20130701012559	98.11140253	1.664477	d
360810331001000	Queens	20130701012624	0	1.664477	d
360810331001000	Queens	20130701012631	87.17022319	1.664477	d
360810331001000	Queens	20130701012663	0	1.664477	d
360810331001000	Queens	20130701012698	0	1.664477	d
360810331001000	Queens	20130701012702	1.993567624	1.664477	d
360810331001000	Queens	20130701012754	0	1.664477	d
360810331001000	Queens	20130701012786	0	1.664477	d
360810331001000	Queens	20130701012897	0	1.664477	d
360810331001000	Queens	20130701012900	0	1.664477	d
360810331001000	Queens	20130701013109	20.00636891	1.664477	d
360810331001000	Queens	20130701013169	0	1.664477	d
360810331001000	Queens	20130701013170	0	1.664477	d
360810331001000	Queens	20130701013177	24.96508503	1.664477	d
360810331001000	Queens	20130701013207	33.85861344	1.664477	d
360810331001000	Queens	20130701013217	17.36408272	1.664477	d
360810331001000	Queens	20130701013218	39.08259543	1.664477	d
360810331001000	Queens	20130701013344	0	1.664477	d
360810331001000	Queens	20130701013362	98.10544465	1.664477	d
360810331001000	Queens	20130701013436	0	1.664477	d
360810331001000	Queens	20130701013625	0	1.664477	d
360810331001000	Queens	20130701013630	0	1.664477	d
360810331001000	Queens	20130701013897	49.38944314	1.664477	d
360810331001000	Queens	20130701013946	0	1.664477	d
360810331001000	Queens	20130701014296	0	1.664477	d
360810331001000	Queens	20130701014485	0	1.664477	d
360810331001000	Queens	20130701014492	0	1.664477	d
360810331001000	Queens	20130701014517	20.50836624	1.664477	d
360810331001000	Queens	20130701014522	0	1.664477	d
360810331001000	Queens	20130701014528	0	1.664477	d
360810331001000	Queens	20130701014531	0	1.664477	d
360810331001000	Queens	20130701014568	0	1.664477	d
360810331001000	Queens	20130701014650	0	1.664477	d
360810331001000	Queens	20130701014688	3.881906394	1.664477	d
360810331001000	Queens	20130701014695	83.3231549	1.664477	d
360810331001000	Queens	20130701014760	0	1.664477	d
360810331001000	Queens	20130701014766	0	1.664477	d
360810331001000	Queens	20130701014794	0	1.664477	d
360810331001000	Queens	20130701014807	0	1.664477	d
360810331001000	Queens	20130701015097	21.00127557	1.664477	d
360810331001000	Queens	20130701015161	18.52815648	1.664477	d
360810331001000	Queens	20130701015173	0	1.664477	d
360810331001000	Queens	20130701015235	0	1.664477	d
360810331001000	Queens	20130701015262	28.17803394	1.664477	d
360810331001000	Queens	20130701015287	64.13614626	1.664477	d
360810331001000	Queens	20130701015298	0	1.664477	d
360810331001000	Queens	20130701015315	0	1.664477	d
360810331001000	Queens	20130701015351	0	1.664477	d
360810331001000	Queens	20130701015356	0	1.664477	d
360810331001000	Queens	20130701015369	0	1.664477	d
360810331001000	Queens	20130701015391	7.266088663	1.664477	d
360810331001000	Queens	20130701015404	103.2565152	1.664477	d
360810331001000	Queens	20130701015408	0	1.664477	d
360810331001000	Queens	20130701015634	5.210109451	1.664477	d
360810331001000	Queens	20130701015720	0	1.664477	d
360810331001000	Queens	20130701015723	82.89510218	1.664477	d
360810331001000	Queens	20130701015768	0	1.664477	d
360810331001000	Queens	20130701015771	0	1.664477	d
360810331001000	Queens	20130701015881	2.228431268	1.664477	d
360810331001000	Queens	20130701015885	279.0503624	1.664477	d
360810331001000	Queens	20130701015961	0	1.664477	d
360810331001000	Queens	20130701016000	0	1.664477	d
360810331001000	Queens	20130701016012	0	1.664477	d
360810331001000	Queens	20130701016019	0	1.664477	d
360810331001000	Queens	20130701016095	13.36534489	1.664477	d
360810331001000	Queens	20130701016140	0	1.664477	d
360810331001000	Queens	20130701016147	0	1.664477	d
360810331001000	Queens	20130701016200	0	1.664477	d
360810331001000	Queens	20130701016207	69.52587918	1.664477	d
360810331001000	Queens	20130701016237	0.2715625532	1.664477	d
360810331001000	Queens	20130701016244	0.9495199185	1.664477	d
360810331001000	Queens	20130701016289	0	1.664477	d
360810331001000	Queens	20130701016329	0	1.664477	d
360810331001000	Queens	20130701016335	26.95206713	1.664477	d
360810331001000	Queens	20130701016359	0	1.664477	d
360810331001000	Queens	20130701016400	0	1.664477	d
360810331001000	Queens	20130701016406	0	1.664477	d
360810331001000	Queens	20130701016436	77.47905997	1.664477	d
360810331001000	Queens	20130701016476	14.08087936	1.664477	d
360810331001000	Queens	20130701016480	0	1.664477	d
360810331001000	Queens	20130701016510	4.663229823	1.664477	d
360810331001000	Queens	20130701016515	0	1.664477	d
360810331001000	Queens	20130701016686	0	1.664477	d
360810331001000	Queens	20130701016752	0	1.664477	d
360810331001000	Queens	20130701016831	41.9610458	1.664477	d
360810331001000	Queens	20130701016916	6.172417549	1.664477	d
360810331001000	Queens	20130701016919	0	1.664477	d
360810331001000	Queens	20130701017052	28.00984576	1.664477	d
360810331001000	Queens	20130701017097	0	1.664477	d
360810331001000	Queens	20130701017144	11.12301274	1.664477	d
360810331001000	Queens	20130701017207	417.4066656	1.664477	d
360810331001000	Queens	20130701017208	0	1.664477	d
360810331001000	Queens	20130701017210	0	1.664477	d
360810331001000	Queens	20130701017252	4.641667187	1.664477	d
360810331001000	Queens	20130701017254	20.3185858	1.664477	d
360810331001000	Queens	20130701017275	0	1.664477	d
360810331001000	Queens	20130701017393	0	1.664477	d
360810331001000	Queens	20130701017509	0	1.664477	d
360810331001000	Queens	20130701017524	0	1.664477	d
360810331001000	Queens	20130701017730	0	1.664477	d
360810331001000	Queens	20130701017898	0	1.664477	d
360810331001000	Queens	20130701017938	0	1.664477	d
360810331001000	Queens	20130701017952	32.83958966	1.664477	d
360810331001000	Queens	20130701017964	0	1.664477	d
360810331001000	Queens	20130701018047	0	1.664477	d
360810331001000	Queens	20130701018190	29.18930284	1.664477	d
360810331001000	Queens	20130701018209	115.1213745	1.664477	d
360810331001000	Queens	20130701018332	2.588843869	1.664477	d
360810331001000	Queens	20130701018362	60.66883239	1.664477	d
360810331001000	Queens	20130701018384	0	1.664477	d
360810331001000	Queens	20130701018834	44.99635584	1.664477	d
360810331001000	Queens	20130701018845	24.03080988	1.664477	d
360810331001000	Queens	20130701018866	0	1.664477	d
360810331001000	Queens	20130701018903	0	1.664477	d
360810331001000	Queens	20130701018915	13.77572601	1.664477	d
360810331001000	Queens	20130701018942	0	1.664477	d
360810331001000	Queens	20130701018943	0	1.664477	d
360810331001000	Queens	20130701018995	0	1.664477	d
360810331001000	Queens	20130701019007	0	1.664477	d
360810331001000	Queens	20130701019050	0	1.664477	d
360810331001000	Queens	20130701019051	0	1.664477	d
360810331001000	Queens	20130701019736	13.51755133	1.664477	d
360810331001000	Queens	20130701020033	0.2776700753	1.664477	d
360810331001000	Queens	20130701020105	0	1.664477	d
360810331001000	Queens	20130701020126	0	1.664477	d
360810331001000	Queens	20130701020269	41.7160492	1.664477	d
360810331001000	Queens	20130701020271	0	1.664477	d
360810331001000	Queens	20130701020302	0	1.664477	d
360810331001000	Queens	20130701020353	0	1.664477	d
360810331001000	Queens	20130701020358	0	1.664477	d
360810331001000	Queens	20130701020369	88.02661595	1.664477	d
360810331001000	Queens	20130701020384	0	1.664477	d
360810331001000	Queens	20130701020425	0	1.664477	d
360810331001000	Queens	20130701020507	34.24006809	1.664477	d
360810331001000	Queens	20130701020554	18.54155162	1.664477	d
360810331001000	Queens	20130701020584	10.74210694	1.664477	d
360810331001000	Queens	20130701020592	5.763565739	1.664477	d
360810331001000	Queens	20130701020603	30.69313608	1.664477	d
360810331001000	Queens	20130701020752	0	1.664477	d
360810331001000	Queens	20130701020841	0	1.664477	d
360810331001000	Queens	20130701020852	0	1.664477	d
360810331001000	Queens	20130701020881	0	1.664477	d
360810331001000	Queens	20130701020995	6.523632443	1.664477	d
360810331001000	Queens	20130701021340	48.81699389	1.664477	d
360810331001000	Queens	20130701021356	0	1.664477	d
360810331001000	Queens	20130701021371	0	1.664477	d
360810331001000	Queens	20130701021413	0	1.664477	d
360810331001000	Queens	20130701021417	0	1.664477	d
360810331001000	Queens	20130701021422	0	1.664477	d
360810331001000	Queens	20130701021500	0	1.664477	d
360810331001000	Queens	20130701021528	0	1.664477	d
360810331001000	Queens	20130701021610	0.1762731262	1.664477	d
360810331001000	Queens	20130701021694	0	1.664477	d
360810331001000	Queens	20130701021720	28.25109817	1.664477	d
360810331001000	Queens	20130701021743	0	1.664477	d
360810331001000	Queens	20130701021763	0	1.664477	d
360810331001000	Queens	20130701021765	0	1.664477	d
360810331001000	Queens	20130701021776	0	1.664477	d
360810331001000	Queens	20130701021788	0	1.664477	d
360810331001000	Queens	20130701021794	0	1.664477	d
360810331001000	Queens	20130701021847	7.627721314	1.664477	d
360810331001000	Queens	20130701021851	0	1.664477	d
360810331001000	Queens	20130701021856	0	1.664477	d
360810331001000	Queens	20130701021901	0	1.664477	d
360810331001000	Queens	20130701022070	0	1.664477	d
360810331001000	Queens	20130701022108	11.29651291	1.664477	d
360810331001000	Queens	20130701022194	0	1.664477	d
360810331001000	Queens	20130701022225	0	1.664477	d
360810331001000	Queens	20130701022232	0	1.664477	d
360810331001000	Queens	20130701022270	25.56822091	1.664477	d
360810331001000	Queens	20130701022429	1.706716827	1.664477	d
360810331001000	Queens	20130701022454	13.59748268	1.664477	d
360810331001000	Queens	20130701022498	0	1.664477	d
360810331001000	Queens	20130701022516	66.46678576	1.664477	d
360810331001000	Queens	20130701022809	0	1.664477	d
360810331001000	Queens	20130701022814	29.83255889	1.664477	d
360810331001000	Queens	20130701022815	24.67610813	1.664477	d
360810331001000	Queens	20130701023053	0	1.664477	d
360810331001000	Queens	20130701023068	5.829990193	1.664477	d
360810331001000	Queens	20130701023069	0	1.664477	d
360810331001000	Queens	20130701023071	81.01987065	1.664477	d
360810331001000	Queens	20130701023146	0	1.664477	d
360810331001000	Queens	20130701023164	1.598208905	1.664477	d
360810331001000	Queens	20130701023167	11.80110282	1.664477	d
360810331001000	Queens	20130701023168	18.63412866	1.664477	d
360810331001000	Queens	20130701023237	0	1.664477	d
360810331001000	Queens	20130701023253	84.06098875	1.664477	d
360810331001000	Queens	20130701023267	66.03291222	1.664477	d
360810331001000	Queens	20130701023303	0	1.664477	d
360810331001000	Queens	20130701023311	0	1.664477	d
360810331001000	Queens	20130701023330	48.42407804	1.664477	d
360810331001000	Queens	20130701023442	16.60897939	1.664477	d
360810331001000	Queens	20130701023465	0	1.664477	d
360810331001000	Queens	20130701023591	0	1.664477	d
360810331001000	Queens	20130701023597	8.843811334	1.664477	d
360810331001000	Queens	20130701023681	0	1.664477	d
360810331001000	Queens	20130701023786	0	1.664477	d
360810331001000	Queens	20130701023827	0	1.664477	d
360810331001000	Queens	20130701023830	21.36680904	1.664477	d
360810331001000	Queens	20130701023831	0	1.664477	d
360810331001000	Queens	20130701023843	8.329281533	1.664477	d
360810331001000	Queens	20130701023844	0	1.664477	d
360810331001000	Queens	20130701023928	0	1.664477	d
360810331001000	Queens	20130701023939	83.79142416	1.664477	d
360810331001000	Queens	20130701023995	1.680509124	1.664477	d
360810331001000	Queens	20130701024071	0	1.664477	d
360810331001000	Queens	20130701024103	106.4050511	1.664477	d
360810331001000	Queens	20130701024105	8.018584869	1.664477	d
360810331001000	Queens	20130701024151	0	1.664477	d
360810331001000	Queens	20130701024223	3.567166323	1.664477	d
360810331001000	Queens	20130701024352	0	1.664477	d
360810331001000	Queens	20130701024355	36.27438892	1.664477	d
360810331001000	Queens	20130701024357	0	1.664477	d
360810331001000	Queens	20130701024394	0	1.664477	d
360810331001000	Queens	20130701024409	0	1.664477	d
360810331001000	Queens	20130701024411	0	1.664477	d
360810331001000	Queens	20130701024435	0	1.664477	d
360810331001000	Queens	20130701024521	0	1.664477	d
360810331001000	Queens	20130701024596	0	1.664477	d
360810331001000	Queens	20130701024622	2.297534156	1.664477	d
360810331001000	Queens	20130701024660	66.00589217	1.664477	d
360810331001000	Queens	20130701024814	115.2810323	1.664477	d
360810331001000	Queens	20130701024825	0	1.664477	d
360810331001000	Queens	20130701024900	0	1.664477	d
360810331001000	Queens	20130701025058	35.5160646	1.664477	d
360810331001000	Queens	20130701025432	0.9744350521	1.664477	d
360810331001000	Queens	20130701025494	0	1.664477	d
360810331001000	Queens	20130701025689	61.48466268	1.664477	d
360810331001000	Queens	20130701025827	0	1.664477	d
360810331001000	Queens	20130701025865	87.67292363	1.664477	d
360810331001000	Queens	20130701026057	36.17455829	1.664477	d
360810331001000	Queens	20130701026178	0	1.664477	d
360810331001000	Queens	20130701026369	17.34376579	1.664477	d
360810331001000	Queens	20130701026503	48.70651816	1.664477	d
360810331001000	Queens	20130701026708	0	1.664477	d
360810331001000	Queens	20130701026901	34.97877988	1.664477	d
360810331001000	Queens	20130701026913	6.606129465	1.664477	d
360810331001000	Queens	20130701026949	0	1.664477	d
360810331001000	Queens	20130701026950	0	1.664477	d
360810331001000	Queens	20130701026963	0	1.664477	d
360810331001000	Queens	20130701027050	19.87759262	1.664477	d
360810331001000	Queens	20130701027067	21.96802856	1.664477	d
360810331001000	Queens	20130701027076	0	1.664477	d
360810331001000	Queens	20130701027095	58.51912493	1.664477	d
360810331001000	Queens	20130701027207	36.4067492	1.664477	d
360810331001000	Queens	20130701027220	6.878184679	1.664477	d
360810331001000	Queens	20130701027251	0	1.664477	d
360810331001000	Queens	20130701027287	0	1.664477	d
360810331001000	Queens	20130701027299	19.760247	1.664477	d
360810331001000	Queens	20130701027315	1.740317123	1.664477	d
360810331001000	Queens	20130701027383	2.894251665	1.664477	d
360810331001000	Queens	20130701027391	0	1.664477	d
360810331001000	Queens	20130701027437	16.66346141	1.664477	d
360810331001000	Queens	20130701027532	0	1.664477	d
360810331001000	Queens	20130701027567	0	1.664477	d
360810331001000	Queens	20130701027571	0	1.664477	d
360810331001000	Queens	20130701027691	0	1.664477	d
360810331001000	Queens	20130701027705	0	1.664477	d
360810331001000	Queens	20130701027706	34.33796135	1.664477	d
360810331001000	Queens	20130701027728	0	1.664477	d
360810331001000	Queens	20130701027730	10.75172486	1.664477	d
360810331001000	Queens	20130701027787	0	1.664477	d
360810331001000	Queens	20130701027818	0	1.664477	d
360810331001000	Queens	20130701027866	0	1.664477	d
360810331001000	Queens	20130701027869	6.787960389	1.664477	d
360810331001000	Queens	20130701027876	0	1.664477	d
360810331001000	Queens	20130701027882	0	1.664477	d
360810331001000	Queens	20130701027898	2.171257412	1.664477	d
360810331001000	Queens	20130701027909	0	1.664477	d
360810331001000	Queens	20130701027918	0	1.664477	d
360810331001000	Queens	20130701027920	39.55444141	1.664477	d
360810331001000	Queens	20130701027933	0	1.664477	d
360810331001000	Queens	20130701027938	0	1.664477	d
360810331001000	Queens	20130701027939	78.97874632	1.664477	d
360810331001000	Queens	20130701028121	0	1.664477	d
360810331001000	Queens	20130701028131	0	1.664477	d
360810331001000	Queens	20130701028167	0	1.664477	d
360810331001000	Queens	20130701028256	27.64664402	1.664477	d
360810331001000	Queens	20130701028370	0	1.664477	d
360810331001000	Queens	20130701028453	0	1.664477	d
360810331001000	Queens	20130701028472	0	1.664477	d
360810331001000	Queens	20130701028490	0	1.664477	d
360810331001000	Queens	20130701028716	0	1.664477	d
360810331001000	Queens	20130701028738	8.766605512	1.664477	d
360810331001000	Queens	20130701028833	27.44646449	1.664477	d
360810331001000	Queens	20130701028907	9.692486681	1.664477	d
360810331001000	Queens	20130701028942	3.157780962	1.664477	d
360810331001000	Queens	20130701028952	0	1.664477	d
360810331001000	Queens	20130701028981	0	1.664477	d
360810331001000	Queens	20130701028991	9.638141159	1.664477	d
360810331001000	Queens	20130701029031	59.52880149	1.664477	d
360810331001000	Queens	20130701029162	0	1.664477	d
360810331001000	Queens	20130701029192	59.34928383	1.664477	d
360810331001000	Queens	20130701029283	0	1.664477	d
360810331001000	Queens	20130701029352	19.96900902	1.664477	d
360810331001000	Queens	20130701029370	1.764895767	1.664477	d
360810331001000	Queens	20130701029375	15.63573091	1.664477	d
360810331001000	Queens	20130701029380	0	1.664477	d
360810331001000	Queens	20130701029435	0	1.664477	d
360810331001000	Queens	20130701029576	0	1.664477	d
360810331001000	Queens	20130701029584	0	1.664477	d
360810331001000	Queens	20130701029614	15.06809755	1.664477	d
360810331001000	Queens	20130701029665	0	1.664477	d
360810331001000	Queens	20130701029670	0	1.664477	d
360810331001000	Queens	20130701029707	65.32091157	1.664477	d
360810331001000	Queens	20130701029803	0	1.664477	d
360810331001000	Queens	20130701029828	20.63769818	1.664477	d
360810331001000	Queens	20130701029865	0	1.664477	d
360810331001000	Queens	20130701029872	0	1.664477	d
360810331001000	Queens	20130701029905	0	1.664477	d
360810331001000	Queens	20130701029938	61.42681136	1.664477	d
360810331001000	Queens	20130701029943	0.2777581168	1.664477	d
360810331001000	Queens	20130701029954	20.60477361	1.664477	d
360810331001000	Queens	20130701029957	0	1.664477	d
360810331001000	Queens	20130701029975	0	1.664477	d
360810331001000	Queens	20130701030107	0	1.664477	d
360810331001000	Queens	20130701030186	0	1.664477	d
360810331001000	Queens	20130701030261	92.65268112	1.664477	d
360810331001000	Queens	20130701030275	3.774840114	1.664477	d
360810331001000	Queens	20130701030317	0	1.664477	d
360810331001000	Queens	20130701030323	0	1.664477	d
360810331001000	Queens	20130701030324	0	1.664477	d
360810331001000	Queens	20130701030428	0	1.664477	d
360810331001000	Queens	20130701030430	0	1.664477	d
360810331001000	Queens	20130701030469	0	1.664477	d
360810331001000	Queens	20130701030479	0	1.664477	d
360810331001000	Queens	20130701030565	0	1.664477	d
360810331001000	Queens	20130701030575	0	1.664477	d
360810331001000	Queens	20130701030590	16.53584563	1.664477	d
360810331001000	Queens	20130701030614	0	1.664477	d
360810331001000	Queens	20130701039529	28.48590185	1.664477	d
360810331001000	Queens	20130701039558	21.88704193	1.664477	d
360810331001000	Queens	20130701039559	0	1.664477	d
360810331001000	Queens	20130701039578	78.35517422	1.664477	d
360810331001000	Queens	20130701039620	0	1.664477	d
360810331001000	Queens	20130701039645	4.942712245	1.664477	d
360810331001000	Queens	20130701039664	28.48500682	1.664477	d
360810331001000	Queens	20130701040469	5.024450175	1.664477	d
360810331001000	Queens	20130701040502	52.17904849	1.664477	d
360810331001000	Queens	20130701040520	9.457689507	1.664477	d
360810331001000	Queens	20130701040596	0.569926704	1.664477	d
360810331001000	Queens	20130701040632	0	1.664477	d
360810331001000	Queens	20130701041437	0	1.664477	d
360810331001000	Queens	20130701041441	68.89596255	1.664477	d
360810331001000	Queens	20130701041465	0	1.664477	d
360810331001000	Queens	20130701041489	47.01326698	1.664477	d
360810331001000	Queens	20130701041571	0	1.664477	d
360810331001000	Queens	20130701041609	0	1.664477	d
360810331001000	Queens	20130701041659	0	1.664477	d
360810331001000	Queens	20130701041661	0	1.664477	d
360810331001000	Queens	20130701041668	0	1.664477	d
360810331001000	Queens	20130701042345	16.76597101	1.664477	d
360810331001000	Queens	20130701042363	97.05853932	1.664477	d
360810331001000	Queens	20130701042462	0	1.664477	d
360810331001000	Queens	20130701042479	30.96552409	1.664477	d
360810331001000	Queens	20130701042603	19.12695823	1.664477	d
360810331001000	Queens	20130701042636	0	1.664477	d
360810331001000	Queens	20130701042638	32.02473407	1.664477	d
360810331001000	Queens	20130701042810	0	1.664477	d
360810331001000	Queens	20130701042818	0	1.664477	d
360810331001000	Queens	20130701042843	0	1.664477	d
360810331001000	Queens	20130701042863	0	1.664477	d
360810331001000	Queens	20130701042875	0	1.664477	d
360810331001000	Queens	20130701042878	0	1.664477	d
360810331001000	Queens	20130701042912	0	1.664477	d
360810331001000	Queens	20130701042920	30.03041703	1.664477	d
360810331001000	Queens	20130701042966	0	1.664477	d
360810331001000	Queens	20130701042970	0	1.664477	d
360810331001000	Queens	20130701042988	0	1.664477	d
360810331001000	Queens	20130701042989	0	1.664477	d
360810331001000	Queens	20130701042995	0	1.664477	d
360810331001000	Queens	20130701042996	8.323697789	1.664477	d
360810331001000	Queens	20130701042997	0	1.664477	d
360810331001000	Queens	20130701043073	11.78443511	1.664477	d
360810331001000	Queens	20130701043148	0	1.664477	d
360810331001000	Queens	20130701043160	0	1.664477	d
360810331001000	Queens	20130701043195	30.87233303	1.664477	d
360810331001000	Queens	20130701043239	64.36297934	1.664477	d
360810331001000	Queens	20130701043265	6.802746128	1.664477	d
360810331001000	Queens	20130701043288	0	1.664477	d
360810331001000	Queens	20130701043297	0	1.664477	d
360810331001000	Queens	20130701043306	0	1.664477	d
360810331001000	Queens	20130701043323	0	1.664477	d
360810331001000	Queens	20130701043361	0	1.664477	d
360810331001000	Queens	20130701043431	0	1.664477	d
360810331001000	Queens	20130701043444	0	1.664477	d
360810331001000	Queens	20130701043446	0	1.664477	d
360810331001000	Queens	20130701043538	23.6928853	1.664477	d
360810331001000	Queens	20130701043545	17.45882797	1.664477	d
360810331001000	Queens	20130701044088	0	1.664477	d
360810331001000	Queens	20130701044124	0	1.664477	d
360810331001000	Queens	20130701044140	104.8744806	1.664477	d
360810331001000	Queens	20130701044194	0	1.664477	d
360810331001000	Queens	20130701044263	0	1.664477	d
360810331001000	Queens	20130701044267	0	1.664477	d
360810331001000	Queens	20130701044268	0	1.664477	d
360810331001000	Queens	20130701044302	0	1.664477	d
360810331001000	Queens	20130701044357	4.283381096	1.664477	d
360810331001000	Queens	20130701044423	0	1.664477	d
360810331001000	Queens	20130701044461	0	1.664477	d
360810331001000	Queens	20130701044464	85.61673099	1.664477	d
360810331001000	Queens	20130701044481	0	1.664477	d
360810331001000	Queens	20130701044496	22.17736676	1.664477	d
360810331001000	Queens	20130701044840	0	1.664477	d
360810331001000	Queens	20130701044869	8.893719454	1.664477	d
360810331001000	Queens	20130701044881	18.51549099	1.664477	d
360810331001000	Queens	20130701044900	0	1.664477	d
360810331001000	Queens	20130701044909	19.97734496	1.664477	d
360810331001000	Queens	20130701044987	0	1.664477	d
360810331001000	Queens	20130701045043	67.3637761	1.664477	d
360810331001000	Queens	20130701045069	0	1.664477	d
360810331001000	Queens	20130701045099	0	1.664477	d
360810331001000	Queens	20130701045123	27.69250018	1.664477	d
360810331001000	Queens	20130701045161	0	1.664477	d
360810331001000	Queens	20130701045322	1.560737251	1.664477	d
360810331001000	Queens	20130701045324	0	1.664477	d
360810331001000	Queens	20130701045894	0	1.664477	d
360810331001000	Queens	20130701045954	0	1.664477	d
360810331001000	Queens	20130701045987	19.22231146	1.664477	d
360810331001000	Queens	20130701046027	22.04780503	1.664477	d
360810331001000	Queens	20130701046043	22.05364847	1.664477	d
360810331001000	Queens	20130701046085	0	1.664477	d
360810331001000	Queens	20130701046087	0	1.664477	d
360810331001000	Queens	20130701046098	0	1.664477	d
360810331001000	Queens	20130701046126	51.56347452	1.664477	d
360810331001000	Queens	20130701046174	0	1.664477	d
360810331001000	Queens	20130701046312	0	1.664477	d
360810331001000	Queens	20130701046313	0.6034158861	1.664477	d
360810331001000	Queens	20130701046330	2.320404926	1.664477	d
360810331001000	Queens	20130701046395	0	1.664477	d
360810331001008	Queens	20130701011907	16.62289536	0.016102	d
360810331001008	Queens	20130701021642	0	0.016102	d
360810331001008	Queens	20130701022256	58.76062233	0.016102	d
360810331001008	Queens	20130701026513	0	0.016102	d
360810331001008	Queens	20130701028745	78.35563486	0.016102	d
360810337001004	Queens	20130701005403	0	2.394289	d
360810337002002	Queens	20130701001779	0	2.688773	d
360810339001002	Queens	20130701020468	1.760620826	2.349622	d
360810339002000	Queens	20130701013994	0	3.204579	d
360810347001007	Queens	20130701026880	0	2.211738	d
360810353001004	Queens	20130701009792	4.827464838	2.070823	d
360810357001001	Queens	20130701010885	16.42154721	2.193615	d
360810357001002	Queens	20130701004882	0	2.307456	d
360810357001003	Queens	20130701011663	0	1.782985	d
360810357002000	Queens	20130701002721	0	1.378962	d
360810357002000	Queens	20130701008269	3.816382011	1.378962	d
360810357003003	Queens	20130701007213	0	1.468833	d
360810357003008	Queens	20130701013140	14.1594683	6.778296	d
360810358002012	Queens	20130701028976	0	1.850781	d
360810361001004	Queens	20130701015220	22.61176688	2.165899	d
360810368002003	Queens	20130701011041	0	2.398686	d
360810375001000	Queens	20130701008538	0	3.049914	d
360810379002001	Queens	20130701029649	0	2.978412	d
360810379002004	Queens	20130701001238	0	3.06042	d
360810381001001	Queens	20130701007823	0	2.472602	d
360810381002004	Queens	20130701014647	7.829616897	2.893928	d
360810383021234	Queens	20130701027456	0	0.000831	d
360810401002001	Queens	20130701007302	0	3.40612	d
360810401002002	Queens	20130701026969	40.08182585	3.163186	d
360810401002002	Queens	20130701029626	55.31899177	3.163186	d
360810402001006	Queens	20130701020025	0	1.843965	d
360810407001000	Queens	20130701020149	1.23371114	2.826106	d
360810407002000	Queens	20130701026578	63.82927567	3.07843	d
360810407003001	Queens	20130701010474	6.907651708	2.964404	d
360810409001001	Queens	20130701025295	0	3.288028	d
360810413001006	Queens	20130701005052	14.93727206	2.598462	d
360810427002000	Queens	20130701024751	0	2.880658	d
360810427002001	Queens	20130701014646	0	2.635377	d
360810427002006	Queens	20130701012800	3.838587933	1.715161	d
360810437011001	Queens	20130701002159	0	2.70064	d
360810437012004	Queens	20130701020955	39.84460785	3.372795	d
360810437021003	Queens	20130701025157	0	2.770345	d
360810437023003	Queens	20130701004120	0	5.937603	d
360810440001002	Queens	20130701005964	0	1.620919	d
360810440003009	Queens	20130701007203	0	1.884118	d
360810443023004	Queens	20130701003076	0	2.297959	d
360810444003006	Queens	20130701026446	0	10.877677	d
360810446011000	Queens	20130701021909	5.128474964	8.266343	d
360810446012002	Queens	20130701019022	0	7.265283	d
360810448001006	Queens	20130701041488	117.724708	4.369791	d
360810450002000	Queens	20130701001940	32.88296582	2.146798	d
360810454002005	Queens	20130701010170	0	2.479047	d
360810455002000	Queens	20130701009408	0	12.090512	d
360810455002000	Queens	20130701025861	0	12.090512	d
360810455003000	Queens	20130701009549	0	10.315081	d
360810455003000	Queens	20130701009578	0	10.315081	d
360810455004000	Queens	20130701028224	1.461761921	11.801866	d
360810457001001	Queens	20130701016280	116.2189547	2.997203	d
360810458001003	Queens	20130701013002	0	1.389546	d
360810460002004	Queens	20130701040490	2.823532034	7.080448	d
360810461001001	Queens	20130701026694	0	2.71229	d
360810461001003	Queens	20130701014099	31.4249926	2.920488	d
360810462001001	Queens	20130701015653	71.21845527	4.857024	d
360810462003004	Queens	20130701024891	0	6.129185	d
360810464001014	Queens	20130701003182	79.82948496	3.508686	d
360810465002004	Queens	20130701002475	0	3.054208	d
360810466001001	Queens	20130701000848	0	2.018457	d
360810466002002	Queens	20130701006287	86.71780601	13.524771	d
360810469001003	Queens	20130701001263	0	4.280115	d
360810469001004	Queens	20130701014005	0	6.495403	d
360810469001004	Queens	20130701029710	0	6.495403	d
360810471002004	Queens	20130701014387	0	2.902774	d
360810473002004	Queens	20130701011674	0	4.247643	d
360810475001002	Queens	20130701014616	0	4.490875	d
360810475002009	Queens	20130701029739	0	2.477222	d
360810478001000	Queens	20130701012851	0	2.439502	d
360810481001001	Queens	20130701001271	0	2.809447	d
360810481003000	Queens	20130701000782	37.45026624	6.855696	d
360810481004001	Queens	20130701001290	23.65524303	0.013716	d
360810481004001	Queens	20130701011895	0	0.013716	d
360810483002001	Queens	20130701027374	0	4.041797	d
360810485001005	Queens	20130701020402	3.894431514	1.050183	d
360810485003004	Queens	20130701009902	0	2.868568	d
360810485003007	Queens	20130701001782	0	1.497967	d
360810489001005	Queens	20130701023989	0	0.734111	d
360810489001006	Queens	20130701010829	0	1.165567	d
360810489001027	Queens	20130701014711	66.38315595	0.692777	d
360810493021003	Queens	20130701000442	0	2.715731	d
360810495001005	Queens	20130701023865	5.895318069	2.23394	d
360810495001009	Queens	20130701026594	0	2.155985	d
360810495001011	Queens	20130701006844	1.778389653	2.325611	d
360810496001003	Queens	20130701012101	0	2.009673	d
360810497001002	Queens	20130701010579	0	2.244424	d
360810499001000	Queens	20130701030140	0	2.584127	d
360810499003000	Queens	20130701027415	0	0.605739	d
